Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP3712,39,38.77,32.29,83.29,3.89,66.72,0.04,-2.0,0.77,David,43.14,44.39,35.81,8.31,2.99,73.48,0.39,ISS3677,Task,High,6.25,1.0,Performance fix,2.79,38.53,53.15,0.36,0.04,0.08,Add unit tests,Performance issue,Security,21.29,5.15,Henry,16.13
SP9170,35,50.8,42.55,83.76,5.01,55.11,0.78,3.85,0.69,Alice,29.56,45.74,47.34,7.96,2.2,69.74,0.27,ISS7339,Task,Low,7.41,9.75,Update UI,10.77,34.33,41.12,0.33,1.37,0.06,Security patch,User request,Security,4.57,5.68,Henry,8.49
SP3663,19,31.42,26.98,85.87,2.42,54.54,0.75,-2.0,0.65,Henry,41.72,21.74,44.32,9.04,2.07,106.4,0.4,ISS2536,Story,Medium,7.9,1.0,Performance fix,10.94,44.74,38.0,0.76,0.55,0.09,Fix bug,User request,DevOps,13.51,7.12,Frank,13.81
SP8929,24,52.14,37.34,71.61,4.28,47.6,3.39,4.76,0.63,Frank,70.0,68.71,48.43,3.33,3.15,92.12,0.53,ISS3319,Task,High,14.55,8.36,Fix bug,20.19,33.49,44.98,0.05,1.29,0.03,API integration,Critical bug,UI,1.0,3.51,David,17.43
SP5345,36,53.13,41.25,77.64,2.63,58.61,4.31,-2.0,0.53,Alice,27.9,37.0,53.21,7.0,1.16,114.18,0.43,ISS4081,Bug,High,1.37,5.12,Refactor code,7.38,36.39,52.16,0.17,0.02,0.0,Security patch,Regression fix,UI,1.0,2.17,Alice,15.97
SP2422,32,54.58,48.11,88.15,4.45,46.79,1.49,2.74,0.66,Henry,29.05,41.49,27.54,5.01,1.32,98.43,0.35,ISS7311,Story,Medium,9.62,5.61,Refactor code,12.28,45.85,49.95,0.44,3.0,0.24,Resolve blocker,Critical bug,Testing,2.17,4.86,Carol,14.68
SP7856,36,45.1,33.42,74.1,7.67,39.62,2.48,2.36,0.57,David,35.51,56.86,33.68,9.65,3.26,100.47,0.52,ISS4628,Task,Medium,1.0,2.21,Refactor code,2.62,43.22,28.05,0.24,1.15,0.25,Refactor module,Critical bug,DevOps,19.79,2.82,Henry,15.05
SP1971,21,48.97,38.66,78.95,5.63,59.34,1.82,-2.0,0.72,Carol,41.02,45.26,43.4,2.0,0.75,133.94,0.47,ISS2070,Task,Medium,17.3,8.4,Fix bug,21.41,32.36,36.04,0.09,0.03,0.0,Fix bug,Tech debt,Feature,19.67,6.38,Alice,8.54
SP1474,38,52.74,36.36,68.94,4.16,51.39,0.87,3.31,0.57,David,40.41,33.51,33.88,10.4,3.67,93.5,0.39,ISS2751,Story,Low,3.98,2.02,Update UI,8.33,45.06,42.35,0.36,1.88,0.09,Add unit tests,User request,Security,6.77,6.34,Eve,13.82
SP2748,40,21.97,5.1,23.21,7.26,41.62,3.6,10.61,0.3,Carol,38.43,32.81,40.24,6.06,2.53,118.8,0.44,ISS6246,Story,High,8.74,8.56,Update UI,17.5,35.05,57.75,0.27,0.7,0.11,Security patch,Regression fix,DevOps,1.67,4.17,Frank,6.64
SP3857,23,50.12,43.69,87.17,8.16,32.62,0.96,8.43,0.57,Bob,27.87,38.25,35.28,3.98,2.92,85.4,0.45,ISS1209,Task,Medium,1.92,6.07,Performance fix,5.83,40.31,43.09,2.05,0.33,0.01,Refactor module,New module,Feature,6.54,4.64,Frank,15.24
SP9141,4,54.46,40.87,75.05,0.0,41.59,2.75,-2.0,0.5,Eve,31.25,41.93,27.59,5.79,0.96,105.59,0.49,ISS6395,Task,Low,5.93,6.04,Performance fix,4.98,40.26,51.82,0.23,2.27,0.06,Security patch,Regression fix,Performance,3.33,3.83,David,15.58
SP3966,12,29.7,26.13,87.98,6.57,39.26,1.78,-0.39,0.8,Bob,37.41,45.9,18.08,3.79,4.22,87.71,0.52,ISS3523,Bug,Medium,2.49,7.58,Performance fix,8.53,29.47,34.22,0.5,1.24,0.04,Update UI,Performance issue,UI,1.04,8.47,Alice,8.19
SP1417,5,45.49,23.52,51.7,3.46,28.54,1.52,9.96,0.49,Bob,50.06,40.85,41.3,2.09,3.79,89.8,0.38,ISS9202,Story,High,7.44,3.73,Update UI,12.06,35.87,51.77,0.28,3.0,0.09,Develop feature,User request,Performance,10.31,4.91,Henry,14.63
SP8092,40,54.09,48.38,89.44,4.36,30.33,1.14,-2.0,0.6,David,38.45,47.42,27.85,4.93,1.12,80.04,0.38,ISS9929,Story,Medium,5.49,6.59,Refactor code,9.89,39.18,44.98,0.09,0.76,0.0,Database migration,User request,Bug,1.0,3.94,Bob,5.36
SP4413,10,44.71,36.29,81.17,3.94,37.9,1.89,5.45,0.64,Eve,31.64,23.08,26.71,5.83,1.74,116.23,0.42,ISS3365,Story,High,2.08,4.69,Performance fix,1.62,36.32,44.44,0.47,0.35,0.0,Resolve blocker,Critical bug,Backend,5.25,4.82,Bob,13.24
SP4793,10,52.76,47.99,90.96,3.06,75.5,0.11,-2.0,0.78,Eve,35.33,10.0,52.6,6.79,0.61,114.83,0.32,ISS7015,Bug,High,7.77,6.53,Update UI,17.43,47.03,36.3,0.67,0.86,0.07,API integration,Regression fix,UI,1.54,6.03,Frank,10.31
SP6472,4,36.82,28.23,76.67,5.44,61.09,0.12,8.67,0.7,Frank,24.53,20.17,56.84,5.87,4.08,117.23,0.56,ISS8951,Task,Medium,2.78,5.64,Update UI,8.21,26.32,41.33,0.27,0.78,0.0,Update UI,Regression fix,Backend,3.95,2.13,Frank,14.51
SP4235,1,54.67,40.98,74.96,7.15,39.43,0.21,-2.0,0.67,Bob,31.51,39.03,29.48,8.64,2.0,75.84,0.38,ISS2464,Story,Medium,1.0,2.4,Add feature,3.59,35.06,38.46,0.52,0.25,0.01,Update UI,User request,DevOps,2.62,7.08,Alice,16.88
SP3387,6,40.57,22.73,56.03,6.72,54.76,2.63,5.38,0.6,Eve,50.27,33.8,40.65,8.5,1.69,123.02,0.4,ISS7160,Story,Low,9.99,4.43,Update UI,11.39,37.47,52.11,0.75,0.42,0.03,Resolve blocker,Regression fix,Security,1.0,8.68,Grace,6.59
SP9392,6,34.1,24.55,71.99,5.75,30.2,1.0,-1.75,0.59,Carol,24.45,32.82,35.28,6.41,0.39,136.99,0.49,ISS7908,Story,High,2.89,5.23,Update UI,7.54,41.48,37.33,0.05,0.06,0.08,API integration,Tech debt,Testing,3.21,5.64,Alice,5.95
SP8147,27,48.11,30.95,64.33,5.49,48.43,1.75,6.8,0.44,Bob,49.3,54.12,34.45,5.53,0.58,84.24,0.39,ISS6700,Story,High,10.41,5.52,Update UI,14.33,34.56,45.36,0.03,0.73,0.09,Load testing,Tech debt,Bug,1.36,7.02,Bob,21.16
SP6484,7,47.59,29.32,61.61,5.39,41.77,1.8,11.69,0.51,Carol,35.1,32.22,42.48,6.91,1.05,111.58,0.39,ISS3876,Task,High,2.26,4.23,Add feature,4.84,46.37,36.92,0.1,1.52,0.15,API integration,User request,Performance,2.79,11.0,Frank,8.3
SP1515,14,58.46,38.42,65.72,5.68,49.42,2.31,9.38,0.47,Eve,43.29,50.41,36.61,5.06,1.75,102.3,0.47,ISS2270,Bug,Low,1.0,6.7,Fix bug,5.26,41.0,53.34,1.78,2.06,0.0,Resolve blocker,New module,Bug,2.01,6.94,Frank,17.82
SP3773,8,32.86,17.1,52.04,3.55,50.99,2.13,5.21,0.58,David,28.04,34.98,33.73,4.1,0.54,98.34,0.36,ISS5143,Story,High,3.62,4.43,Fix bug,9.4,40.1,53.64,1.3,1.4,0.08,Database migration,Performance issue,UI,1.0,4.28,Grace,5.19
SP4046,20,44.56,35.68,80.07,4.93,34.39,2.96,7.39,0.67,Grace,35.45,44.75,30.73,8.12,3.77,92.33,0.51,ISS9922,Bug,Medium,4.68,6.26,Add feature,12.21,31.23,23.9,1.13,0.12,0.23,Load testing,Critical bug,Bug,25.53,5.59,Carol,8.69
SP8749,38,36.36,28.12,77.34,7.06,38.77,2.12,10.13,0.55,Eve,45.28,53.17,42.6,4.06,2.68,110.67,0.47,ISS6781,Bug,High,3.12,1.0,Refactor code,7.35,30.12,38.93,1.4,0.36,0.05,Code cleanup,Regression fix,UI,7.66,6.19,Grace,2.28
SP6800,25,56.2,52.83,94.0,3.95,39.89,0.84,2.73,0.76,Frank,40.98,37.78,43.17,5.06,1.31,89.75,0.41,ISS2870,Task,Low,1.0,1.78,Performance fix,4.09,44.54,45.86,0.81,0.1,0.03,Security patch,Critical bug,UI,5.99,6.52,Eve,13.38
SP5888,30,31.51,26.9,85.37,7.71,58.17,1.32,3.78,0.58,Eve,32.11,26.91,55.02,10.66,4.56,95.85,0.45,ISS3758,Task,High,11.59,4.12,Performance fix,13.81,35.66,44.63,0.62,0.68,0.05,Improve performance,Critical bug,Feature,1.0,8.76,Grace,15.26
SP7620,22,41.4,26.6,64.25,5.86,54.77,0.68,3.8,0.7,Carol,37.24,29.77,46.28,6.35,0.26,106.79,0.4,ISS7442,Story,High,15.2,3.23,Update UI,20.83,31.43,48.35,1.23,0.52,0.17,Update UI,New module,Refactor,4.18,6.86,Bob,12.15
SP4281,8,58.66,52.15,88.9,4.62,59.95,0.37,4.82,0.65,Alice,25.17,46.45,31.35,5.04,1.5,105.43,0.47,ISS9518,Story,Medium,1.15,3.41,Add feature,3.12,36.41,35.31,0.25,1.3,0.04,Update UI,Regression fix,Bug,1.38,6.46,Bob,6.73
SP3976,17,49.58,46.69,94.17,3.43,33.06,0.66,1.69,0.78,Eve,17.68,35.77,36.65,5.04,3.11,92.67,0.35,ISS1483,Story,Low,2.21,6.1,Fix bug,5.89,24.74,37.82,0.43,0.62,0.1,Code cleanup,User request,DevOps,2.97,5.55,Grace,11.76
SP1524,30,25.84,16.83,65.13,7.13,74.71,2.32,1.45,0.67,Bob,35.57,16.48,39.9,6.13,2.74,103.05,0.61,ISS6749,Story,Low,1.0,3.19,Update UI,1.39,28.22,52.3,0.84,1.65,0.1,API integration,New module,Bug,14.23,8.6,Frank,8.47
SP4889,10,68.26,59.37,86.98,5.12,36.49,0.33,-2.0,0.64,Carol,41.97,30.38,28.59,5.37,1.81,118.78,0.54,ISS1044,Bug,High,11.57,3.59,Performance fix,20.87,41.7,33.58,2.02,0.26,0.15,Improve performance,Regression fix,Testing,17.92,5.76,Bob,10.03
SP4648,24,39.59,34.14,86.23,6.2,51.29,2.01,1.42,0.73,Alice,32.91,58.13,49.09,4.97,2.35,97.98,0.41,ISS5779,Bug,High,2.84,3.87,Refactor code,7.07,52.53,55.0,0.58,2.7,0.18,Code cleanup,User request,DevOps,6.49,7.55,Alice,14.87
SP2113,33,30.64,24.48,79.9,1.17,36.1,1.71,8.15,0.57,Bob,42.94,48.22,43.83,3.53,1.82,92.87,0.4,ISS5816,Story,Low,1.56,4.12,Update UI,5.84,34.31,45.22,0.72,1.01,0.15,Update UI,User request,Backend,2.59,6.13,Eve,13.19
SP3884,14,61.1,54.34,88.94,4.77,49.63,0.43,4.18,0.67,Frank,42.19,55.33,36.94,4.6,2.51,109.32,0.54,ISS6077,Bug,High,1.38,4.59,Add feature,3.16,38.2,34.2,1.32,0.74,0.11,Improve performance,Tech debt,Bug,8.85,3.42,Henry,15.19
SP1438,17,54.96,35.59,64.76,3.88,61.14,0.31,7.6,0.58,Carol,26.66,41.5,57.56,10.15,2.83,90.15,0.4,ISS3820,Task,Medium,1.23,4.02,Add feature,2.91,41.08,53.22,0.89,0.51,0.05,Code cleanup,Critical bug,Backend,2.86,8.43,Grace,11.34
SP8637,33,39.18,30.73,78.43,8.12,53.09,0.33,6.65,0.55,Frank,36.92,37.61,46.5,6.06,1.23,93.34,0.43,ISS3678,Story,Low,3.15,4.19,Performance fix,3.12,52.22,42.86,3.0,0.27,0.08,Refactor module,Critical bug,Feature,1.0,8.33,Alice,10.38
SP9887,18,25.19,18.75,74.43,8.56,53.3,0.5,0.98,0.54,David,41.99,22.21,44.6,8.24,1.92,84.48,0.4,ISS4310,Task,Medium,6.09,5.72,Performance fix,7.45,39.73,43.09,0.15,0.56,0.01,Improve performance,User request,Security,2.22,6.42,Grace,17.07
SP8407,2,63.91,54.06,84.59,8.94,38.66,0.44,4.19,0.6,Grace,55.95,38.63,40.57,3.76,1.28,127.76,0.58,ISS2442,Bug,Low,6.98,1.98,Fix bug,4.48,40.44,42.98,0.17,0.69,0.06,API integration,Tech debt,Backend,1.0,4.24,Frank,14.6
SP1680,38,59.94,45.06,75.18,5.82,20.0,0.08,9.05,0.37,Bob,54.22,16.24,19.27,6.91,1.49,116.77,0.52,ISS3476,Task,Low,9.17,3.02,Fix bug,4.88,51.59,42.88,0.59,0.21,0.03,Code cleanup,Performance issue,Security,1.34,4.08,Frank,12.79
SP9316,28,38.93,30.83,79.19,3.81,59.0,1.33,9.14,0.57,Grace,31.17,37.28,49.84,6.59,1.89,102.48,0.44,ISS9014,Task,Medium,5.29,4.29,Write tests,4.86,27.62,52.74,0.48,0.52,0.02,Update UI,New module,Bug,9.87,7.14,Bob,11.85
SP5287,11,39.22,32.96,84.04,3.79,38.39,0.64,4.36,0.68,Alice,39.58,44.32,40.91,5.15,1.73,129.27,0.41,ISS6866,Task,Medium,2.71,9.09,Performance fix,10.33,48.26,39.04,0.16,0.29,0.11,Add unit tests,User request,Performance,2.62,6.33,Henry,18.67
SP9389,8,33.45,20.94,62.6,4.72,31.68,2.46,5.5,0.49,Eve,30.01,32.64,41.23,5.16,1.41,87.33,0.37,ISS3365,Bug,Medium,2.24,5.45,Update UI,6.97,35.49,47.4,0.32,0.09,0.0,Load testing,User request,Refactor,3.21,3.79,Bob,17.54
SP4750,24,20.35,17.5,86.0,4.8,38.33,0.15,-0.14,0.71,David,25.46,46.33,43.73,9.59,2.48,110.67,0.54,ISS2303,Story,Low,4.92,4.74,Performance fix,10.78,52.23,54.51,0.9,0.8,0.0,Load testing,Performance issue,Feature,9.56,4.13,Henry,12.94
SP3949,3,56.4,42.65,75.62,4.06,43.04,1.26,1.68,0.51,Henry,28.36,56.68,43.09,4.88,0.93,93.06,0.44,ISS7021,Task,Medium,10.78,9.46,Refactor code,12.9,47.86,41.55,0.26,1.88,0.14,Update UI,Regression fix,Testing,1.0,6.96,Grace,9.36
SP9581,35,43.28,36.06,83.32,5.23,36.11,0.73,0.84,0.72,Alice,33.35,49.13,44.68,6.16,1.27,100.32,0.4,ISS5581,Task,Low,10.72,1.23,Refactor code,10.31,33.9,41.64,1.99,0.8,0.0,Resolve blocker,User request,Security,1.0,6.43,Alice,7.99
SP9390,27,32.55,18.0,55.3,7.97,23.89,0.92,10.95,0.42,Bob,24.27,26.56,41.23,10.08,3.56,87.83,0.37,ISS2282,Story,Medium,2.69,2.71,Fix bug,2.12,34.63,37.58,1.72,1.08,0.21,Add unit tests,Critical bug,Refactor,2.23,5.49,Eve,12.34
SP2798,4,47.73,27.8,58.24,4.04,37.69,4.79,2.56,0.4,Eve,45.63,52.61,44.84,5.7,0.99,106.6,0.53,ISS3437,Task,High,1.61,6.85,Add feature,5.34,41.25,47.29,0.41,1.89,0.16,Security patch,New module,Performance,1.0,4.5,Alice,17.23
SP2539,19,55.53,38.07,68.56,4.44,55.52,2.35,3.17,0.61,Henry,49.7,48.55,39.99,4.41,1.55,105.57,0.44,ISS4259,Task,High,1.11,7.21,Write tests,4.2,39.65,21.6,0.33,0.48,0.26,Develop feature,New module,Refactor,9.0,6.7,Bob,15.63
SP5064,30,57.0,47.71,83.7,4.68,39.36,2.42,-1.29,0.69,Carol,30.18,17.27,40.84,6.58,2.32,119.52,0.46,ISS6314,Story,Medium,7.68,5.21,Add feature,13.87,46.33,43.28,1.43,0.38,0.12,Load testing,Tech debt,Performance,1.0,5.35,Henry,11.33
SP3518,9,59.34,48.89,82.39,6.63,43.84,0.78,1.95,0.63,Eve,35.37,52.06,44.78,4.4,2.86,70.98,0.37,ISS8782,Bug,Low,1.0,7.39,Refactor code,7.71,48.86,40.57,1.61,2.38,0.15,Resolve blocker,User request,Security,7.59,3.73,Grace,15.8
SP7720,13,40.4,34.02,84.21,4.3,53.95,1.66,6.86,0.67,Henry,37.84,28.11,49.24,5.4,1.71,85.45,0.39,ISS3191,Task,High,1.0,5.15,Write tests,2.44,29.91,31.71,1.09,0.3,0.16,Update UI,Regression fix,Security,4.37,7.98,Carol,13.97
SP7535,33,40.32,31.66,78.52,4.43,45.96,3.86,3.38,0.64,Carol,44.7,56.52,39.4,6.79,3.63,124.38,0.59,ISS1476,Story,High,9.26,4.0,Fix bug,13.59,53.17,36.0,0.77,0.44,0.18,Improve performance,Tech debt,Bug,1.0,2.93,Bob,7.77
SP6979,28,48.63,36.68,75.43,4.41,45.41,0.15,-2.0,0.59,Carol,39.93,50.54,46.05,8.14,5.16,96.53,0.55,ISS7003,Task,High,12.44,4.83,Performance fix,17.45,40.2,44.83,0.74,0.96,0.0,Add unit tests,Performance issue,UI,1.34,5.5,Bob,19.48
SP4318,15,43.95,31.28,71.17,7.0,44.45,0.74,-0.8,0.58,Grace,35.83,47.11,40.69,6.7,1.13,117.88,0.6,ISS1100,Task,Low,1.0,1.59,Refactor code,1.72,38.62,46.68,0.9,2.94,0.07,Fix bug,Tech debt,Backend,15.72,6.21,Eve,15.98
SP2843,11,20.43,17.17,84.04,4.06,37.77,0.54,-2.0,0.66,Henry,28.52,25.81,40.04,8.89,1.88,82.5,0.3,ISS5308,Task,Low,2.2,2.46,Add feature,4.28,41.3,43.49,3.0,2.12,0.2,Develop feature,Regression fix,Performance,7.01,9.09,Henry,12.38
SP7380,24,42.1,38.44,91.31,4.31,32.86,0.75,-0.62,0.61,Henry,44.92,37.86,49.58,4.59,0.15,87.11,0.29,ISS1340,Task,Low,1.68,5.8,Write tests,3.95,33.02,36.1,0.92,0.37,0.0,Improve performance,Critical bug,UI,14.28,6.53,Henry,10.65
SP2077,39,46.93,35.44,75.52,2.38,68.43,0.08,6.69,0.68,David,28.26,34.17,54.38,8.71,1.69,81.5,0.35,ISS3976,Story,High,1.0,4.59,Add feature,5.97,47.14,32.99,3.0,1.08,0.24,API integration,Critical bug,Feature,2.63,6.22,Carol,10.96
SP4246,24,37.28,29.48,79.08,5.5,48.1,0.14,-0.85,0.67,David,36.97,45.99,46.14,2.0,0.17,88.59,0.32,ISS3178,Bug,High,5.32,5.7,Fix bug,10.02,38.2,34.68,1.72,0.01,0.02,Develop feature,New module,Security,3.53,6.7,Carol,12.76
SP3522,18,45.36,31.03,68.41,7.75,52.75,0.83,2.35,0.61,Grace,32.09,39.14,28.64,6.69,3.19,124.14,0.56,ISS1448,Task,Medium,7.06,6.85,Fix bug,11.2,45.57,43.69,0.02,0.28,0.08,Refactor module,Regression fix,Backend,3.0,9.03,Grace,15.66
SP1944,7,53.26,47.49,89.17,3.57,50.04,1.35,-1.7,0.78,Grace,29.75,54.41,35.6,10.33,1.34,122.4,0.52,ISS9351,Task,Medium,4.99,6.71,Refactor code,10.25,39.38,31.02,0.19,1.87,0.06,Refactor module,Regression fix,Bug,4.41,6.73,Bob,19.39
SP5385,8,44.1,30.01,68.05,6.65,37.29,0.35,-2.0,0.72,Frank,22.2,37.86,32.03,7.32,2.65,94.79,0.45,ISS2261,Task,High,1.0,6.0,Refactor code,4.07,37.29,40.1,0.13,0.2,0.0,Fix bug,Regression fix,UI,10.68,7.65,Bob,16.58
SP5685,16,41.37,25.58,61.83,3.32,51.3,3.89,4.47,0.56,Carol,46.06,42.01,42.82,7.51,1.6,120.42,0.48,ISS9190,Story,High,1.0,4.41,Fix bug,3.09,43.42,47.35,0.48,0.33,0.02,Develop feature,New module,Security,5.22,6.72,Eve,14.21
SP6657,33,47.42,39.52,83.34,6.85,42.02,0.16,4.37,0.51,Bob,39.74,42.86,50.96,7.71,2.45,79.85,0.4,ISS8220,Story,Low,9.96,3.07,Update UI,12.08,34.42,39.02,0.71,0.61,0.04,Code cleanup,New module,Feature,1.85,7.2,Frank,4.22
SP6082,29,49.6,44.85,90.42,5.88,77.08,1.43,1.82,0.7,Alice,33.78,38.16,40.85,7.4,2.84,87.93,0.39,ISS9449,Story,Low,6.03,5.42,Fix bug,8.63,44.98,39.21,0.79,1.02,0.11,Update UI,Tech debt,Testing,8.68,9.73,Bob,8.48
SP9888,38,54.02,39.31,72.77,5.05,45.8,0.15,2.44,0.59,Carol,43.65,24.62,34.23,2.3,2.27,127.34,0.55,ISS5218,Story,Medium,1.0,8.11,Fix bug,3.77,33.86,44.68,2.27,0.21,0.12,Security patch,Tech debt,Testing,1.3,4.33,Carol,12.85
SP8816,6,46.62,32.36,69.41,1.11,38.04,0.22,4.47,0.58,Henry,34.69,59.43,47.39,6.52,0.57,77.25,0.25,ISS7232,Story,High,2.11,3.84,Write tests,6.21,33.22,37.82,0.27,0.96,0.05,Add unit tests,Critical bug,Feature,1.86,8.37,Frank,11.86
SP3599,9,61.31,54.99,89.69,4.54,37.97,0.1,-0.24,0.64,David,35.51,46.27,48.1,6.86,3.92,83.75,0.52,ISS7633,Bug,Medium,2.87,4.2,Performance fix,6.89,34.68,28.17,0.62,0.84,0.06,Develop feature,Critical bug,DevOps,4.57,6.03,Eve,10.38
SP7622,9,51.86,37.52,72.35,6.9,42.13,1.63,-0.87,0.6,Eve,31.96,40.25,44.12,7.09,3.13,128.17,0.51,ISS7292,Story,Medium,9.36,4.75,Write tests,12.7,45.45,38.43,0.97,0.36,0.01,Security patch,Regression fix,Testing,1.0,4.37,Bob,11.87
SP8734,14,57.59,50.38,87.48,3.59,36.3,0.84,6.84,0.56,Frank,49.97,26.5,46.27,6.42,2.78,77.25,0.37,ISS1658,Bug,Medium,3.9,2.79,Fix bug,4.05,32.83,38.89,0.45,0.15,0.08,Add unit tests,Regression fix,Refactor,2.58,5.33,Bob,12.65
SP6205,14,24.77,17.3,69.84,3.26,45.88,0.65,1.73,0.58,Bob,29.58,43.79,47.78,8.33,3.1,95.54,0.44,ISS5929,Story,Medium,2.24,1.63,Write tests,3.42,24.48,45.41,0.82,1.33,0.18,Refactor module,Performance issue,Testing,3.05,1.0,Eve,7.59
SP8833,34,57.99,43.15,74.41,8.62,53.34,0.31,-0.2,0.54,Alice,37.21,14.45,26.41,4.13,2.0,97.04,0.45,ISS1435,Task,Low,1.4,2.69,Write tests,1.41,45.16,38.73,1.19,0.56,0.07,Load testing,New module,Bug,5.38,4.02,Carol,12.48
SP7709,10,28.97,19.35,66.79,5.83,50.62,0.39,4.83,0.61,David,33.07,37.18,40.0,5.9,1.74,94.74,0.35,ISS7165,Story,Low,9.94,5.11,Refactor code,11.48,50.73,24.49,0.02,0.63,0.53,Resolve blocker,Tech debt,Refactor,12.91,6.83,David,9.45
SP3586,13,34.27,29.56,86.26,5.32,54.53,2.72,-2.0,0.7,Carol,37.9,50.0,28.38,6.11,1.55,112.2,0.58,ISS4886,Bug,Low,4.31,8.52,Fix bug,8.31,44.19,38.11,1.7,0.43,0.12,Security patch,Critical bug,UI,7.44,3.66,Bob,15.04
SP7999,6,66.47,58.13,87.45,7.11,41.21,2.58,0.84,0.62,Henry,39.57,41.83,34.33,3.67,0.29,89.74,0.35,ISS5086,Task,High,6.6,1.46,Refactor code,11.78,38.82,38.93,0.68,0.66,0.11,API integration,Critical bug,Performance,1.39,5.93,Grace,12.59
SP6655,16,42.25,34.7,82.13,4.79,68.76,0.99,-2.0,0.78,David,30.18,32.05,42.92,7.39,0.84,70.08,0.22,ISS3568,Story,Medium,1.74,4.58,Fix bug,2.8,48.77,41.64,1.75,1.85,0.18,Develop feature,Tech debt,Feature,13.1,5.47,Carol,7.12
SP1589,35,61.41,40.52,65.98,7.62,58.94,0.62,3.94,0.61,Frank,44.53,38.55,33.05,7.66,3.76,79.16,0.34,ISS7713,Story,Low,2.49,1.66,Write tests,2.57,22.34,45.71,0.8,0.27,0.0,Fix bug,User request,Bug,12.74,3.9,Carol,2.36
SP9959,32,38.29,33.64,87.86,5.03,48.76,2.2,-1.06,0.83,Henry,33.9,47.26,23.09,5.08,1.44,100.32,0.5,ISS2256,Story,Low,1.0,2.94,Write tests,4.86,39.26,50.2,0.46,0.36,0.02,Database migration,Performance issue,Refactor,5.02,3.03,Grace,13.75
SP9969,33,37.78,21.46,56.8,7.67,45.1,4.02,5.5,0.55,David,28.89,43.3,45.94,4.52,3.11,73.91,0.28,ISS8207,Story,Low,3.72,2.54,Write tests,3.9,27.9,33.97,0.59,0.1,0.0,API integration,Tech debt,Bug,7.64,4.06,Alice,14.74
SP2660,14,56.43,50.63,89.72,6.11,44.01,1.06,5.54,0.69,Alice,45.95,26.04,27.71,5.33,2.45,102.21,0.54,ISS8260,Bug,High,4.67,7.15,Add feature,7.32,51.41,38.4,0.86,1.79,0.24,Database migration,Tech debt,Testing,3.26,6.97,Grace,18.4
SP7808,9,36.79,30.43,82.71,4.17,30.7,0.27,3.75,0.66,Grace,44.18,39.96,41.72,7.58,2.47,122.05,0.53,ISS3384,Story,Medium,14.04,4.25,Fix bug,17.93,31.74,20.24,0.12,1.02,0.29,Fix bug,Performance issue,UI,11.44,6.81,Carol,13.97
SP2682,33,28.83,20.28,70.34,5.68,60.26,0.75,4.33,0.65,Bob,34.88,25.59,53.91,4.24,1.07,90.65,0.49,ISS4319,Task,High,6.81,7.32,Refactor code,14.2,50.18,47.97,0.99,1.76,0.06,Resolve blocker,New module,UI,2.57,8.75,Bob,19.49
SP6848,35,51.56,46.03,89.27,4.07,50.72,0.71,2.71,0.61,Carol,47.72,39.28,47.4,6.93,3.1,116.18,0.51,ISS6574,Story,High,2.99,6.36,Update UI,6.74,30.6,33.36,0.29,1.47,0.01,Security patch,Regression fix,Testing,3.08,8.11,Henry,9.71
SP8662,2,56.53,38.22,67.61,2.91,26.17,1.43,8.16,0.34,Henry,27.31,40.27,34.94,7.63,2.6,81.34,0.41,ISS4963,Task,Medium,2.99,1.0,Fix bug,2.55,41.94,42.79,0.84,3.0,0.03,Load testing,Tech debt,Performance,14.53,8.44,Alice,9.41
SP5763,35,62.58,41.63,66.52,5.0,52.69,1.12,1.92,0.48,David,27.29,43.22,34.32,7.52,2.27,99.61,0.44,ISS3308,Story,Low,7.88,5.09,Performance fix,11.45,33.51,39.9,0.16,2.45,0.15,Add unit tests,New module,Performance,3.96,8.86,Frank,13.62
SP4442,34,41.15,27.75,67.44,3.08,42.2,1.96,5.3,0.56,Carol,30.56,20.29,51.5,7.83,1.99,105.81,0.5,ISS1129,Bug,Low,1.0,4.71,Add feature,5.24,47.88,45.8,0.43,0.21,0.07,Improve performance,Performance issue,Testing,3.55,8.58,Carol,12.05
SP7286,9,41.72,37.37,89.57,4.91,80.0,0.4,4.64,0.64,Eve,53.3,59.11,48.4,6.44,1.55,101.63,0.36,ISS2573,Story,High,1.0,5.12,Fix bug,6.34,43.61,47.22,2.38,0.54,0.0,Add unit tests,Critical bug,Testing,1.0,8.79,Carol,5.77
SP6503,10,38.41,27.28,71.02,1.09,40.62,0.99,3.19,0.69,Henry,44.32,35.09,38.15,4.45,1.44,101.37,0.32,ISS1176,Bug,High,15.95,6.26,Write tests,28.71,29.81,55.62,3.0,0.57,0.16,Code cleanup,Regression fix,Refactor,3.58,6.89,Carol,12.65
