Sprint_ID,Sprint_Number,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP5889,31,57.95,28.46,49.11,1.31,59.47,6.17,-0.76,0.36,Henry,35.31,42.76,39.45,2.98,3.58,129.41,0.4,ISS3998,Task,Medium,4.24,5.21,Add feature,4.58,61.72,46.95,1.42,2.58,0.26,Improve performance,Regression fix,Bug,1.05,6.75,Carol,28.49
SP5839,27,63.02,39.81,63.17,3.55,40.85,6.57,6.89,0.17,Alice,50.81,41.5,34.13,5.29,1.83,151.62,0.5,ISS8971,Task,Low,3.62,8.98,Performance fix,8.97,52.15,22.09,0.86,3.31,0.63,API integration,User request,Refactor,2.33,6.57,Henry,27.26
SP4957,5,74.61,35.53,47.62,3.55,30.3,3.07,1.6,0.24,Grace,33.88,59.15,31.71,6.01,4.49,168.12,0.67,ISS1909,Bug,Low,7.12,7.73,Add feature,8.83,28.95,47.38,0.69,3.43,0.28,Fix bug,Performance issue,DevOps,5.02,10.05,Alice,8.91
SP1557,25,53.26,32.8,61.58,3.29,47.32,2.56,-1.67,0.5,Grace,37.03,72.65,40.46,2.09,2.23,130.27,0.43,ISS5133,Bug,High,14.16,5.29,Add feature,32.13,39.47,46.38,2.27,3.47,0.21,Resolve blocker,Critical bug,DevOps,4.06,7.52,Frank,19.74
SP5621,3,78.99,44.96,56.92,0.54,65.65,0.89,3.98,0.44,Grace,43.21,48.5,55.1,7.38,3.13,142.49,0.38,ISS2880,Task,High,2.94,1.58,Refactor code,9.6,46.25,30.47,1.56,1.62,0.21,Improve performance,User request,Feature,17.65,1.17,Frank,11.23
SP1839,33,71.41,20.95,29.34,4.51,75.5,2.04,9.19,0.35,Frank,36.06,54.34,38.68,6.41,2.85,157.49,0.59,ISS3560,Task,High,3.49,4.41,Fix bug,8.02,56.76,29.41,2.54,2.55,0.62,Security patch,User request,Performance,12.06,1.0,Eve,12.58
SP9194,4,61.75,19.23,31.14,4.03,51.66,1.35,15.74,0.22,Grace,31.94,82.71,27.68,4.89,3.89,159.38,0.68,ISS8527,Bug,Medium,2.18,10.73,Add feature,12.06,42.05,42.55,1.35,1.81,0.2,Fix bug,Critical bug,Testing,6.15,4.29,Henry,18.81
SP9348,25,24.63,16.2,65.77,-0.5,48.53,1.89,3.31,0.56,Eve,39.01,56.06,67.19,4.42,1.87,138.94,0.46,ISS6696,Story,Medium,6.12,11.19,Refactor code,18.4,26.78,52.86,2.39,3.14,0.26,API integration,User request,Testing,7.25,8.6,Bob,23.82
SP7998,20,51.65,44.16,85.5,5.43,53.13,1.11,6.49,0.61,Alice,47.43,54.76,17.87,2.31,4.97,155.52,0.73,ISS4072,Bug,Medium,1.0,6.31,Update UI,5.98,42.29,34.72,0.96,2.89,0.22,Refactor module,User request,Refactor,28.16,7.72,Henry,17.19
SP1510,34,53.69,11.63,21.66,2.87,53.3,2.67,9.28,0.16,Grace,10.0,61.51,58.03,6.11,2.0,175.85,0.46,ISS5476,Task,Low,2.27,4.62,Update UI,7.73,47.91,29.19,2.02,3.71,0.47,Load testing,Critical bug,Security,11.6,4.52,Bob,13.68
SP2137,26,53.23,40.9,76.84,1.62,67.8,2.57,5.51,0.6,Eve,47.32,26.69,41.54,3.71,3.65,149.63,0.46,ISS5489,Story,Low,1.94,5.5,Update UI,2.98,42.19,39.95,2.3,1.58,0.2,Fix bug,Regression fix,Backend,2.02,8.1,David,12.06
SP6606,5,48.35,33.85,70.01,4.52,44.47,1.67,6.3,0.57,Grace,24.28,64.03,37.22,4.29,2.54,132.88,0.5,ISS5491,Task,Low,5.1,7.05,Write tests,13.69,47.44,17.23,0.13,4.2,0.54,Develop feature,Performance issue,Security,1.96,5.79,Grace,9.64
SP5666,35,59.69,42.7,71.54,3.07,48.23,1.87,3.92,0.49,David,48.79,57.55,36.08,4.87,3.41,143.21,0.52,ISS9736,Story,High,5.04,4.83,Performance fix,14.39,50.34,33.32,1.16,2.35,0.27,Database migration,Regression fix,Testing,5.7,5.11,Carol,22.63
SP9906,28,61.69,33.62,54.5,2.9,56.93,2.39,4.39,0.38,Frank,71.54,75.0,37.91,0.0,6.57,119.82,0.53,ISS7855,Bug,Low,3.11,2.8,Performance fix,8.14,48.27,46.58,1.86,8.0,0.44,Load testing,Performance issue,Testing,4.85,1.0,Henry,16.94
SP6434,29,24.92,8.75,35.11,1.54,40.52,3.05,0.15,0.3,David,42.59,41.74,38.42,6.09,1.47,130.25,0.46,ISS8401,Bug,High,5.27,6.32,Performance fix,18.04,39.33,21.94,1.59,2.79,0.58,Refactor module,Performance issue,DevOps,5.91,3.95,Frank,2.66
SP7446,9,70.32,33.72,47.95,4.81,36.21,5.32,2.18,0.4,Frank,47.3,50.72,58.01,8.95,1.79,121.38,0.38,ISS4097,Story,High,1.0,5.28,Refactor code,6.26,45.64,46.2,3.6,1.15,0.18,Update UI,Regression fix,DevOps,15.01,8.3,Bob,5.52
SP3654,38,27.85,17.68,63.48,7.58,71.05,1.94,-0.74,0.59,David,31.18,56.94,28.66,6.18,0.51,165.58,0.59,ISS4505,Task,High,1.0,8.08,Add feature,8.44,36.76,29.75,2.29,6.24,0.52,Improve performance,Regression fix,Refactor,6.45,10.61,Carol,10.9
SP1990,6,43.91,39.91,90.89,3.78,49.64,1.99,-2.77,0.67,Henry,42.22,57.53,38.32,4.28,4.48,114.04,0.45,ISS2084,Bug,Low,4.94,2.22,Add feature,1.2,40.71,36.89,0.49,3.86,0.35,Update UI,New module,DevOps,1.88,7.26,Carol,17.88
SP8820,19,36.69,13.15,35.84,1.99,63.36,1.05,7.96,0.37,Henry,25.26,60.27,38.84,7.55,3.39,104.59,0.41,ISS1552,Bug,High,7.18,6.73,Write tests,19.58,53.17,37.4,0.98,8.0,0.72,Refactor module,Regression fix,Backend,25.39,7.6,Alice,16.76
SP3160,11,39.17,37.61,96.02,6.6,60.35,0.81,-1.35,0.67,Henry,58.36,50.89,39.6,2.96,0.59,121.15,0.35,ISS6560,Story,High,5.37,9.69,Update UI,16.57,54.44,27.94,5.5,2.02,0.55,Add unit tests,New module,Performance,14.68,11.65,Grace,11.52
SP6740,2,66.3,31.55,47.59,4.22,29.37,0.39,6.9,0.33,Carol,30.21,77.59,58.1,3.79,0.0,165.26,0.34,ISS2153,Task,Medium,1.76,4.25,Fix bug,4.95,40.69,47.07,2.76,0.88,0.13,Refactor module,Critical bug,Performance,1.96,6.91,Henry,7.53
SP5457,9,51.82,43.4,83.75,-0.17,40.21,1.05,3.04,0.71,Grace,42.89,59.78,38.03,5.66,0.13,175.03,0.5,ISS6473,Bug,High,1.0,3.78,Performance fix,8.17,34.47,44.85,0.94,0.76,0.01,Fix bug,Tech debt,DevOps,24.4,7.88,Carol,25.54
SP3063,21,60.24,38.54,63.98,4.64,50.96,3.72,3.95,0.51,Bob,65.56,46.38,31.18,0.13,3.1,124.77,0.42,ISS3245,Task,High,15.66,5.9,Refactor code,20.59,43.73,36.05,6.96,1.19,0.33,Develop feature,Regression fix,UI,16.68,9.76,Eve,8.09
SP2977,24,59.48,41.24,69.33,1.96,46.39,4.11,1.84,0.54,Eve,42.68,58.03,60.27,6.91,2.88,161.44,0.4,ISS2686,Bug,Medium,3.5,5.73,Fix bug,9.24,30.2,31.36,4.35,8.0,0.43,Develop feature,User request,Feature,1.35,7.46,Grace,3.09
SP9567,34,21.27,11.61,54.58,6.31,53.67,2.4,5.43,0.38,Bob,43.15,47.93,34.2,4.47,2.31,145.27,0.59,ISS6835,Task,Medium,1.0,5.94,Add feature,4.44,64.75,30.33,1.28,3.22,0.65,Add unit tests,Critical bug,Backend,4.57,7.79,Carol,8.94
SP9933,22,41.63,7.64,18.35,-1.83,52.78,1.95,10.82,0.25,Henry,48.73,32.01,40.59,6.88,2.78,98.86,0.41,ISS1693,Story,Medium,7.93,4.88,Fix bug,14.77,46.04,51.36,1.44,5.91,0.22,Improve performance,User request,Performance,19.84,7.38,Alice,12.19
SP3667,3,61.23,49.89,81.48,3.65,61.78,0.52,0.33,0.72,Bob,62.22,50.8,32.94,5.62,1.33,109.66,0.33,ISS8538,Bug,Medium,1.0,4.76,Add feature,7.67,36.07,43.1,0.92,1.68,0.22,Refactor module,New module,Refactor,1.0,9.65,Alice,19.28
SP5919,12,59.85,55.54,92.8,7.35,49.35,1.45,2.51,0.48,Alice,40.98,42.2,36.81,6.09,3.32,118.46,0.42,ISS9091,Task,Medium,7.57,9.94,Fix bug,19.17,44.53,34.91,0.37,4.09,0.22,Security patch,User request,Performance,12.43,2.31,Grace,13.39
SP9609,28,23.65,8.59,36.32,2.94,51.04,1.88,8.25,0.34,Alice,64.61,55.92,47.08,7.53,3.33,153.41,0.3,ISS6835,Story,Low,1.0,2.91,Write tests,4.36,49.5,19.45,2.63,5.58,0.73,Refactor module,Regression fix,Testing,17.35,7.59,Carol,20.23
SP8642,30,65.45,43.57,66.57,3.6,28.44,1.79,0.62,0.32,Frank,49.73,46.31,42.19,5.64,0.0,130.15,0.31,ISS9689,Task,Medium,7.39,8.29,Refactor code,12.64,32.95,37.4,0.8,2.77,0.13,Load testing,Critical bug,Performance,33.04,7.65,Henry,9.96
SP9798,26,59.24,24.37,41.14,1.81,40.98,1.56,-0.05,0.46,Eve,53.41,38.19,35.41,5.93,2.48,151.27,0.5,ISS7794,Bug,Low,13.76,8.99,Performance fix,22.61,40.68,26.21,1.79,3.23,0.41,Security patch,New module,Performance,14.86,3.34,David,10.47
SP9759,21,35.56,12.72,35.77,3.45,41.73,3.29,4.38,0.45,Frank,55.25,70.38,41.96,3.21,3.0,154.05,0.53,ISS9804,Bug,Medium,4.71,3.42,Refactor code,8.75,47.58,27.4,3.24,1.89,0.49,Load testing,Tech debt,DevOps,1.0,9.43,Bob,23.66
SP1543,28,56.13,34.95,62.27,-0.23,43.34,1.59,9.9,0.49,Alice,47.55,34.74,54.6,5.99,3.4,158.63,0.5,ISS9567,Bug,Low,1.0,3.62,Refactor code,1.7,48.95,35.17,1.8,7.38,0.62,Fix bug,User request,DevOps,1.77,8.74,David,9.65
SP1883,26,46.56,14.2,30.5,0.31,44.43,2.74,4.6,0.34,Henry,41.77,52.74,31.95,3.74,1.41,140.69,0.46,ISS1805,Story,High,3.28,5.77,Fix bug,7.98,42.47,33.62,0.66,3.02,0.25,Develop feature,Tech debt,Feature,12.31,4.91,Carol,17.2
SP5798,33,57.38,28.4,49.49,0.12,59.0,1.92,4.37,0.5,Alice,42.62,50.11,47.04,5.84,2.32,154.84,0.47,ISS1920,Task,Medium,1.0,6.3,Fix bug,4.61,31.32,41.23,2.32,2.66,0.16,API integration,New module,Bug,19.86,4.38,Alice,19.65
SP9040,21,23.0,4.22,18.35,8.26,76.58,3.78,4.44,0.26,Henry,35.52,35.13,27.29,3.67,0.75,140.19,0.42,ISS4604,Story,Low,3.07,3.99,Refactor code,13.11,29.98,22.41,2.6,1.72,0.31,Refactor module,Tech debt,DevOps,24.25,9.91,Alice,12.56
SP6718,35,44.71,32.6,72.91,-0.48,29.75,2.23,5.27,0.54,Frank,33.15,43.12,31.41,5.5,1.41,133.82,0.3,ISS2443,Task,Medium,3.85,4.49,Fix bug,11.89,31.6,52.93,2.65,2.68,0.25,Code cleanup,Tech debt,Feature,1.23,9.26,Bob,15.45
SP3068,34,67.71,43.91,64.85,1.57,47.0,1.77,2.96,0.38,Frank,39.86,19.7,41.79,4.34,1.15,169.23,0.43,ISS8048,Story,High,1.0,4.06,Fix bug,1.86,60.97,40.03,3.33,3.8,0.5,Update UI,Critical bug,Feature,5.84,6.34,Bob,12.65
SP8478,18,58.08,34.92,60.12,-0.65,37.01,1.8,8.07,0.33,Eve,41.15,43.28,35.7,4.55,2.91,159.35,0.62,ISS2545,Story,High,5.42,6.97,Performance fix,17.67,47.7,42.86,0.85,1.24,0.09,Refactor module,Tech debt,Security,1.4,4.39,Carol,25.41
SP9120,11,61.87,16.87,27.27,8.54,29.92,8.0,4.72,0.1,Bob,37.82,62.11,56.32,2.63,1.8,140.17,0.31,ISS2210,Story,Medium,1.0,7.81,Update UI,8.97,47.44,50.69,0.39,0.56,0.13,Develop feature,Critical bug,Backend,1.0,14.96,Henry,8.71
SP8820,23,46.5,18.66,40.13,2.43,42.08,3.67,2.68,0.39,Carol,32.81,47.51,48.62,5.8,2.48,167.19,0.51,ISS7212,Bug,Low,8.12,5.88,Fix bug,9.03,36.46,39.02,6.81,6.89,0.35,Security patch,Regression fix,Testing,1.44,9.65,David,18.75
SP2786,22,58.47,32.02,54.76,-0.29,34.21,2.37,4.91,0.46,Bob,52.73,66.16,49.46,6.23,3.13,127.63,0.5,ISS5687,Task,Medium,6.67,3.95,Add feature,5.96,46.35,32.98,1.41,1.27,0.23,Fix bug,Regression fix,Refactor,6.68,1.0,Frank,9.47
SP6715,17,47.55,38.5,80.97,1.76,53.49,1.17,2.97,0.59,Eve,65.34,64.93,60.4,5.79,3.91,153.16,0.36,ISS6310,Story,Medium,2.49,6.96,Performance fix,9.82,59.31,27.76,0.88,1.47,0.44,Improve performance,Performance issue,UI,1.0,1.0,Eve,5.11
SP9269,5,36.13,21.6,59.78,1.15,47.56,0.44,-2.31,0.59,Bob,68.87,53.1,32.48,6.83,3.02,113.51,0.51,ISS1913,Task,Low,1.0,11.07,Refactor code,3.74,50.44,34.88,0.22,4.57,0.34,API integration,User request,Testing,6.11,6.38,Frank,18.87
SP2308,11,46.22,14.57,31.52,6.73,45.52,3.29,12.5,0.36,Grace,52.9,54.05,30.67,1.91,3.61,140.82,0.59,ISS3780,Story,High,9.9,4.36,Write tests,25.15,53.88,40.22,1.07,3.15,0.27,Improve performance,Performance issue,Bug,19.42,6.95,David,8.52
SP9839,30,71.81,42.71,59.48,3.32,54.62,3.82,5.78,0.35,Alice,26.34,61.75,43.61,2.61,4.48,153.94,0.55,ISS9581,Story,Low,7.42,5.32,Fix bug,10.05,55.77,38.47,1.68,4.14,0.39,Resolve blocker,User request,Testing,3.19,1.0,Eve,18.63
SP9744,15,66.98,57.12,85.28,0.48,28.52,1.68,0.13,0.55,Carol,66.99,45.2,41.29,4.62,2.95,134.82,0.43,ISS8732,Bug,Low,2.62,4.46,Performance fix,10.98,27.42,32.56,1.18,2.82,0.13,Update UI,Critical bug,Bug,5.36,7.85,Carol,13.11
SP9473,27,35.12,20.11,57.26,8.28,34.81,2.17,0.44,0.43,David,52.15,48.75,41.55,2.74,0.38,126.45,0.35,ISS5987,Bug,High,2.11,9.22,Add feature,7.72,39.35,33.81,0.97,1.77,0.11,Load testing,User request,Testing,10.82,8.42,David,17.77
SP5861,35,43.74,13.39,30.61,5.67,55.33,3.82,-0.32,0.33,Alice,56.38,55.54,35.94,5.43,3.15,142.64,0.51,ISS4625,Bug,Medium,3.2,5.87,Write tests,11.5,56.09,45.58,1.0,4.02,0.3,Load testing,Performance issue,Testing,7.02,13.63,Bob,26.06
SP3776,33,36.14,27.44,75.93,1.34,34.65,2.8,2.53,0.6,Frank,61.4,36.71,31.68,5.64,1.75,147.17,0.34,ISS8326,Bug,High,20.49,1.0,Refactor code,41.54,40.71,30.23,2.83,2.36,0.34,Code cleanup,Performance issue,Backend,1.02,1.0,Henry,33.66
SP2596,20,52.69,32.53,61.74,5.18,19.37,1.78,-0.24,0.39,Henry,63.2,39.34,38.0,2.74,4.15,102.82,0.51,ISS3570,Task,Medium,2.72,4.09,Add feature,6.81,45.18,45.0,1.52,2.17,0.1,API integration,Tech debt,DevOps,1.95,5.83,Bob,17.0
SP1479,16,64.96,52.02,80.08,-0.63,74.04,1.23,3.33,0.67,Henry,46.16,76.21,34.42,6.33,3.27,129.02,0.55,ISS4737,Story,Medium,1.4,4.41,Update UI,10.21,24.44,42.64,2.48,2.68,0.18,Add unit tests,User request,Refactor,15.67,4.21,Frank,14.1
SP4312,34,80.48,24.43,30.36,-1.26,55.13,1.9,12.11,0.15,Grace,34.61,68.29,51.11,6.49,0.97,191.12,0.53,ISS3779,Task,Low,8.74,6.95,Write tests,10.89,33.84,28.85,1.74,2.48,0.36,Fix bug,Critical bug,Feature,5.18,5.14,Eve,17.29
SP7156,2,28.59,22.69,79.36,0.54,65.24,1.46,0.34,0.75,Eve,60.24,33.55,40.21,4.68,2.09,176.46,0.38,ISS9530,Story,Medium,7.33,6.13,Add feature,14.94,45.33,47.08,0.62,0.15,0.0,Update UI,Performance issue,Refactor,23.9,4.89,David,19.55
SP8919,35,62.88,9.27,14.74,6.29,39.12,4.37,18.68,0.08,Eve,10.0,66.48,51.18,4.71,3.61,137.2,0.55,ISS2976,Task,High,1.02,3.48,Write tests,2.75,68.08,45.51,7.49,4.14,0.6,Load testing,Regression fix,Security,1.0,10.87,Eve,11.61
SP7744,40,49.88,36.48,73.14,8.46,29.26,4.06,8.62,0.27,Bob,33.81,63.79,30.58,5.53,2.86,133.29,0.58,ISS1794,Task,Low,10.24,5.65,Fix bug,12.72,42.52,35.23,1.51,2.06,0.35,Code cleanup,Critical bug,Testing,1.0,12.25,Carol,25.66
SP4898,28,44.49,28.25,63.5,0.74,54.32,3.19,13.88,0.4,Grace,66.97,67.26,40.84,8.36,4.68,186.64,0.76,ISS2722,Bug,Medium,5.35,5.52,Fix bug,12.94,47.35,51.2,2.54,1.82,0.14,Fix bug,User request,Bug,8.86,6.22,Alice,14.33
SP3072,39,35.97,7.95,22.1,4.12,33.47,5.91,0.74,0.12,Frank,37.0,55.64,33.49,6.4,2.45,150.04,0.49,ISS1898,Bug,High,2.14,7.9,Performance fix,13.82,45.57,23.74,3.1,5.45,0.7,Fix bug,Tech debt,Security,6.48,7.62,Bob,21.56
SP6624,6,76.7,38.54,50.25,9.09,65.29,1.05,0.65,0.39,Henry,65.1,64.57,37.61,4.84,2.01,129.38,0.36,ISS1102,Task,Medium,2.57,6.49,Refactor code,8.36,55.25,37.33,1.46,0.85,0.27,Code cleanup,User request,Refactor,4.77,6.94,Alice,18.63
SP1938,9,25.57,20.36,79.62,6.26,53.58,0.67,1.09,0.65,David,36.19,64.67,49.78,4.89,1.42,107.39,0.31,ISS8453,Bug,High,9.78,3.37,Refactor code,23.03,35.51,28.69,1.21,4.57,0.28,API integration,New module,Refactor,1.0,10.0,Eve,17.3
SP9176,20,42.65,16.53,38.76,2.26,52.93,1.16,4.19,0.25,David,29.56,43.5,54.83,5.55,3.56,138.0,0.5,ISS3032,Task,High,2.36,2.17,Performance fix,1.52,44.34,24.69,4.25,4.43,0.48,Improve performance,Regression fix,UI,32.36,6.36,Carol,12.55
SP1761,1,55.51,38.82,69.93,6.74,53.09,4.7,5.8,0.6,Bob,48.05,70.53,53.58,4.79,2.41,104.97,0.34,ISS7172,Task,Low,7.03,5.54,Refactor code,11.32,35.38,38.68,0.59,3.33,0.23,Code cleanup,Tech debt,Feature,27.09,10.25,Frank,21.27
SP8254,8,56.8,21.59,38.01,6.68,80.51,1.73,-2.49,0.55,Henry,54.92,40.24,31.18,5.71,4.53,132.69,0.52,ISS2534,Task,High,1.0,1.51,Performance fix,4.26,36.17,24.11,1.24,2.43,0.35,Security patch,Critical bug,Refactor,21.44,8.9,Bob,9.63
SP2669,23,68.7,42.94,62.5,1.46,59.82,3.65,8.2,0.54,Frank,39.47,39.28,47.53,6.64,1.37,172.14,0.42,ISS8197,Task,Medium,1.97,7.55,Add feature,7.99,63.63,31.24,2.83,3.03,0.62,Fix bug,User request,Bug,1.98,1.0,Frank,8.42
SP8128,3,36.79,17.65,47.97,-3.0,46.96,1.3,0.42,0.41,Alice,49.7,67.02,31.7,11.45,3.99,158.78,0.61,ISS5570,Task,Low,1.76,7.49,Fix bug,1.0,29.58,33.06,0.19,1.15,0.0,Code cleanup,New module,UI,1.0,3.05,Eve,4.64
SP4862,4,59.37,46.55,78.41,1.51,52.05,0.96,10.59,0.65,Carol,49.12,72.04,47.84,3.86,1.7,184.55,0.59,ISS7706,Task,High,12.43,10.69,Refactor code,28.56,57.5,40.87,0.54,0.68,0.14,Code cleanup,Performance issue,Bug,1.0,2.31,Grace,13.94
SP3685,25,49.06,24.4,49.74,3.31,36.95,1.59,6.29,0.48,Frank,48.72,79.3,28.69,5.02,2.55,103.89,0.46,ISS1434,Task,Medium,18.68,7.41,Write tests,21.82,26.32,22.8,1.77,1.54,0.3,Resolve blocker,User request,Performance,14.01,6.3,David,14.83
SP7634,38,50.6,18.33,36.23,0.42,42.14,4.81,10.86,0.43,David,80.09,48.71,43.26,8.43,2.45,123.51,0.36,ISS9246,Task,Low,12.67,6.33,Fix bug,9.31,26.6,23.95,6.32,3.32,0.4,Develop feature,User request,Security,1.0,10.25,Alice,18.39
SP2931,15,43.11,18.16,42.12,2.88,68.77,0.85,2.3,0.37,Frank,37.54,57.29,30.99,0.91,2.01,114.56,0.41,ISS9503,Task,Low,1.6,3.75,Fix bug,2.95,30.63,45.99,0.51,3.38,0.27,Fix bug,Tech debt,DevOps,5.11,14.5,Eve,18.4
SP8308,21,52.43,28.27,53.92,9.14,50.64,4.51,6.77,0.49,Bob,49.75,62.5,50.0,5.59,4.32,132.76,0.42,ISS8256,Task,High,2.19,4.35,Performance fix,4.19,12.83,43.8,4.42,1.22,0.29,Code cleanup,Critical bug,UI,2.65,7.84,Carol,12.91
SP4939,35,47.86,26.61,55.6,5.26,61.44,2.09,3.74,0.46,Carol,37.62,38.17,30.21,3.46,3.07,151.37,0.53,ISS7461,Task,Low,9.82,5.82,Write tests,10.43,39.22,22.82,2.4,3.51,0.42,Refactor module,New module,Testing,1.0,7.94,Alice,8.34
SP2126,14,44.66,13.43,30.07,0.49,36.66,0.71,6.49,0.39,Bob,31.77,74.14,44.31,7.33,0.97,128.73,0.48,ISS5083,Task,High,1.0,3.67,Fix bug,1.88,63.48,35.35,0.65,1.83,0.35,Update UI,Tech debt,Feature,1.0,5.12,Carol,30.57
SP7021,36,42.12,28.07,66.64,0.4,62.7,1.96,6.66,0.49,Carol,43.71,76.84,46.55,5.64,0.57,151.68,0.46,ISS6996,Task,Medium,21.58,1.0,Add feature,22.82,47.94,50.65,2.05,2.56,0.19,API integration,Performance issue,Backend,12.7,5.06,Henry,8.82
SP7437,12,55.59,13.85,24.91,6.76,47.03,3.82,10.03,0.3,Carol,25.31,67.31,34.45,5.92,0.92,138.62,0.42,ISS5852,Story,Low,11.36,8.23,Update UI,14.16,35.9,40.6,0.38,2.77,0.02,Update UI,Performance issue,Refactor,10.54,3.5,Henry,28.64
SP8039,17,30.04,15.56,51.8,3.5,53.41,0.96,8.04,0.66,Alice,50.52,42.34,35.69,10.31,2.16,145.65,0.43,ISS3512,Task,Medium,1.0,4.84,Write tests,5.36,44.53,39.64,3.3,2.88,0.33,Add unit tests,New module,Security,1.17,14.76,Frank,14.79
SP6373,39,47.11,24.95,52.96,5.31,50.91,2.61,7.83,0.38,Eve,49.97,37.07,43.13,3.69,4.63,152.52,0.57,ISS6528,Story,Low,3.02,5.72,Performance fix,3.39,24.08,33.51,1.15,4.85,0.19,API integration,Regression fix,Backend,5.28,9.3,Frank,10.78
SP2203,9,38.48,18.32,47.61,5.04,52.73,0.88,4.44,0.4,Henry,38.62,57.43,48.97,4.99,2.12,128.46,0.27,ISS2263,Bug,Low,6.88,6.08,Write tests,18.08,46.81,39.1,5.69,1.23,0.27,Improve performance,User request,Performance,7.46,11.09,Grace,20.28
SP5135,35,48.16,19.29,40.05,3.81,48.36,1.81,5.93,0.35,Eve,42.38,51.25,56.53,6.38,2.8,148.24,0.35,ISS6951,Bug,High,1.0,9.91,Write tests,8.69,37.16,37.66,1.04,2.1,0.0,Improve performance,User request,Refactor,1.0,6.31,Eve,12.67
SP9711,13,48.35,25.78,53.32,11.16,69.26,1.79,-1.98,0.57,Grace,60.16,34.22,49.3,3.72,2.61,157.39,0.44,ISS3747,Bug,High,6.75,1.0,Write tests,13.6,33.01,32.07,1.23,6.18,0.36,Add unit tests,Tech debt,Feature,2.08,9.63,Alice,2.79
SP8904,15,63.0,24.44,38.79,2.68,27.42,8.0,-0.4,0.2,Grace,41.64,77.91,50.86,6.12,2.95,173.85,0.55,ISS8280,Story,Low,6.71,4.32,Update UI,6.85,39.63,39.34,4.11,8.0,0.55,Security patch,New module,UI,3.35,11.46,Bob,16.0
SP3283,18,59.89,49.6,82.82,0.09,58.0,3.78,0.74,0.46,David,32.77,84.77,45.09,3.57,0.0,117.11,0.44,ISS2093,Task,Low,4.84,8.02,Fix bug,11.85,55.22,33.64,2.86,1.79,0.41,Update UI,Performance issue,Backend,1.0,6.23,Henry,14.14
SP5558,33,54.38,33.67,61.92,4.49,39.97,1.93,12.11,0.41,Henry,37.37,60.56,38.47,4.21,3.68,121.7,0.47,ISS4763,Task,Medium,3.0,8.03,Refactor code,13.25,45.41,37.61,1.65,2.11,0.22,API integration,New module,Backend,12.69,1.87,Eve,14.89
SP6347,6,52.59,43.76,83.21,3.93,35.66,3.54,1.32,0.59,Eve,57.68,63.29,44.8,6.31,4.51,168.8,0.65,ISS8351,Task,High,1.0,3.05,Refactor code,5.72,44.11,40.88,0.32,0.92,0.13,Code cleanup,New module,Feature,2.3,9.14,Bob,20.82
SP8867,27,47.14,15.14,32.12,5.06,82.07,2.25,3.23,0.4,David,66.59,40.18,40.09,4.65,4.61,119.79,0.46,ISS1232,Task,High,1.22,7.64,Update UI,11.76,17.3,43.5,0.82,5.26,0.32,Refactor module,User request,Refactor,14.42,6.87,Eve,13.63
SP6944,23,46.86,13.18,28.13,2.66,35.74,1.63,7.17,0.31,Frank,47.16,76.92,45.3,5.17,1.89,117.97,0.45,ISS3101,Story,High,10.12,1.0,Write tests,18.08,49.18,43.0,2.85,8.0,0.46,API integration,User request,Feature,1.4,6.03,David,19.93
SP9674,27,23.78,3.91,16.44,2.75,22.74,2.88,1.35,0.39,David,47.95,74.07,16.85,7.41,0.0,122.09,0.39,ISS3028,Task,High,13.6,8.35,Fix bug,26.06,54.5,31.39,1.18,3.24,0.56,Code cleanup,Performance issue,Security,7.19,3.46,Frank,20.31
SP3477,34,61.01,46.12,75.59,7.88,64.34,2.07,11.2,0.55,Carol,42.49,41.66,55.01,5.88,3.17,144.73,0.45,ISS7233,Task,Low,5.66,4.26,Refactor code,7.77,44.01,32.06,1.02,3.19,0.33,Develop feature,Critical bug,UI,5.14,6.27,Bob,16.54
SP4093,38,54.0,40.66,75.3,6.86,42.6,5.08,-4.38,0.51,David,41.86,48.32,59.95,5.46,3.37,114.24,0.4,ISS8926,Task,Medium,1.68,10.44,Update UI,10.89,51.66,18.11,3.04,6.53,0.82,Resolve blocker,Regression fix,DevOps,2.95,2.26,Bob,11.28
SP9534,14,68.01,36.24,53.29,3.3,69.12,2.17,8.99,0.41,Bob,32.94,42.93,27.41,6.38,3.61,133.45,0.54,ISS2929,Story,Low,4.55,9.02,Refactor code,13.7,58.18,34.85,3.32,2.4,0.48,Improve performance,New module,Testing,9.42,13.09,Eve,22.82
SP8207,36,41.68,16.96,40.69,5.06,16.23,2.02,13.12,0.32,Frank,45.16,51.76,49.53,5.43,3.53,166.05,0.54,ISS9599,Story,Medium,1.4,8.63,Refactor code,11.25,44.43,49.35,3.69,4.35,0.34,Load testing,Critical bug,Backend,4.05,2.04,David,6.06
